Tanggal,Sumber,Judul,Link,Sentimen_Draft
11-10-2020,Bisnis.com,Makanan Mendominasi Volume Kargo AP II,https://ekonomi.bisnis.com/read/20201011/98/1303536/makanan-mendominasi-volume-kargo-ap-ii,Neutral
15-11-2019,Bisnis.com,"Jadi Tersangka Kasus Penembakan, Anak Bupati Majalengka Diperiksa Polisi",https://bandung.bisnis.com/read/20191115/549/1170959/jadi-tersangka-kasus-penembakan-anak-bupati-majalengka-diperiksa-polisi,Neutral
21-09-2019,Bisnis.com,Begini Tanggapan Ma'ruf Amin Soal Impor Unggas21 Sep 2019 | 20:46 WIB,https://ekonomi.bisnis.com/read/20190921/99/1150964/begini-tanggapan-maruf-amin-soal-impor-unggas,Neutral
18-06-2021,CNBC Indonesia,India Siap-siap Hadapi Gelombang Covid-19 BerikutnyaNews4 tahun yang lalu,https://www.cnbcindonesia.com/news/20210618194444-4-254319/india-siap-siap-hadapi-gelombang-covid-19-berikutnya,Neutral
20-07-2023,Bisnis.com,"Tingkatkan Literasi, Bank Indonesia Gelar Fesyar 2023 Wilayah Sumatra Selama 4 Hari",https://sumatra.bisnis.com/read/20230720/534/1676762/tingkatkan-literasi-bank-indonesia-gelar-fesyar-2023-wilayah-sumatra-selama-4-hari,Neutral
03-02-2021,Bisnis.com,Jasa Raharja Telah Serahkan Santunan 57 Korban Sriwijaya Air SJ1803 Feb 2021 | 23:21 WIB,https://finansial.bisnis.com/read/20210203/215/1352037/jasa-raharja-telah-serahkan-santunan-57-korban-sriwijaya-air-sj18,Neutral
29-05-2021,Bisnis.com,PSMS Medan Genjot Latihan Fisik untuk Tingkatkan Stamina29 Mei 2021 | 20:22 WIB,https://bola.bisnis.com/read/20210529/398/1399223/psms-medan-genjot-latihan-fisik-untuk-tingkatkan-stamina,Neutral
12-06-2023,Bisnis.com,"NAB Reksa Dana Tembus Rp508,1 Triliun, Tipe Apa Paling Moncer?",https://market.bisnis.com/read/20230612/192/1664761/nab-reksa-dana-tembus-rp5081-triliun-tipe-apa-paling-moncer,Positive
15-11-2022,Bisnis.com,"BPD Penuhi Modal Inti Lewat Jalan KUB, Siapa Menyusul?",https://finansial.bisnis.com/read/20221115/90/1598560/bpd-penuhi-modal-inti-lewat-jalan-kub-siapa-menyusul,Neutral
09-08-2019,Bisnis.com,Prediksi West Ham Vs ManCity: Gundogan Perpanjang Kontrak Hingga 2023,https://bola.bisnis.com/read/20190809/393/1134849/prediksi-west-ham-vs-mancity-gundogan-perpanjang-kontrak-hingga-2023,Neutral
18-02-2023,Bisnis.com,Ini 20 Ayat Alkitab Terkait Kekhawatiran dan Pengharapan,https://lifestyle.bisnis.com/read/20230218/219/1629439/ini-20-ayat-alkitab-terkait-kekhawatiran-dan-pengharapan,Neutral
11-06-2020,Bisnis.com,"Impor Karpet Melonjak, KPPI Siap Investigasi11 Jun 2020 | 21:40 WIB",https://ekonomi.bisnis.com/read/20200611/12/1251631/impor-karpet-melonjak-kppi-siap-investigasi,Positive
22-02-2020,CNBC Indonesia,"Omnibus Law Jadi 'Karpet Merah' Pengusaha, Betul Bu Menaker?News6 tahun yang lalu",https://www.cnbcindonesia.com/news/20200222190455-4-139829/omnibus-law-jadi-karpet-merah-pengusaha-betul-bu-menaker,Neutral
30-03-2020,Bisnis.com,"Karantina ala India dan China, Pak Jokowi Pilih Mana?",https://kabar24.bisnis.com/read/20200330/15/1220000/karantina-ala-india-dan-china-pak-jokowi-pilih-mana,Neutral
19-04-2022,CNBC Indonesia,"INTERNASIONALRusia Tak Akan Gunakan Nuklir di Ukraina, Ada Senjata Lain?News3 tahun yang lalu",https://www.cnbcindonesia.com/news/20220419210148-4-332978/rusia-tak-akan-gunakan-nuklir-di-ukraina-ada-senjata-lain,Neutral
03-01-2020,CNBC Indonesia,"Soal China di Natuna, Luhut-Prabowo Kompak Tak Mau RibutNews6 tahun yang lalu",https://www.cnbcindonesia.com/news/20200103210931-4-127589/soal-china-di-natuna-luhut-prabowo-kompak-tak-mau-ribut,Neutral
28-03-2020,CNBC Indonesia,FOTO INTERNASIONALMelihat Ueno Park Tokyo Ditutup Karena Corona VirusNews5 tahun yang lalu,https://www.cnbcindonesia.com/news/20200328160938-7-148185/melihat-ueno-park-tokyo-ditutup-karena-corona-virus,Neutral
09-06-2021,Bisnis.com,"OVO Gandeng Fastpay, Permudah Isi Ulang Saldo Offline09 Jun 2021 | 23:15 WIB",https://finansial.bisnis.com/read/20210609/563/1403413/ovo-gandeng-fastpay-permudah-isi-ulang-saldo-offline,Neutral
08-09-2020,CNBC Indonesia,"Cara Dapat Pulsa Gratis Rp 150.000 dari Jokowi Nih, Catat!Tech5 tahun yang lalu",https://www.cnbcindonesia.com/tech/20200908211013-37-185375/cara-dapat-pulsa-gratis-rp-150000-dari-jokowi-nih-catat,Neutral
02-05-2022,CNBC Indonesia,"Jelang Pengumuman The Fed, Wall Street Dibuka MelemahMarket3 tahun yang lalu",https://www.cnbcindonesia.com/market/20220502211247-17-336535/jelang-pengumuman-the-fed-wall-street-dibuka-melemah,Neutral
25-09-2019,Bisnis.com,"Terjebak Demonstrasi, Penumpang TransJakarta Protes ke Demonstran25 Sep 2019 | 22:09 WIB",https://kabar24.bisnis.com/read/20190925/15/1152473/terjebak-demonstrasi-penumpang-transjakarta-protes-ke-demonstran,Neutral
13-11-2020,Bisnis.com,Alodokter Raih Pendanaan Perpanjangan Seri-C dari MDI Ventures13 Nov 2020 | 21:10 WIB,https://teknologi.bisnis.com/read/20201113/266/1317526/alodokter-raih-pendanaan-perpanjangan-seri-c-dari-mdi-ventures,Positive
28-05-2019,Bisnis.com,"Proyek Cikarang-Bekasi Laut Terganjal, BPTJ Ajak Kementan Diskusi",https://ekonomi.bisnis.com/read/20190528/98/928579/proyek-cikarang-bekasi-laut-terganjal-bptj-ajak-kementan-diskusi,Neutral
07-08-2018,Bisnis.com,Pelindo II Gandeng BNI Garap Layanan Digital Port,https://ekonomi.bisnis.com/read/20180807/98/825524/pelindo-ii-gandeng-bni-garap-layanan-digital-port,Neutral
12-05-2022,Bisnis.com,Grab dan Gojek Buka Suara soal Petisi Tolak Komisi 20 Persen,https://ekonomi.bisnis.com/read/20220512/12/1532674/grab-dan-gojek-buka-suara-soal-petisi-tolak-komisi-20-persen,Neutral
17-02-2018,Bisnis.com,"Uang Elektronik di Indonesia Rp11,5 Triliun17 Feb 2018 | 19:52 WIB",https://finansial.bisnis.com/read/20180217/90/739792/uang-elektronik-di-indonesia-rp115-triliun,Neutral
30-09-2025,CNBC Indonesia,VIDEOVideo: Purbaya Angkat Bicara Soal Protes Terhadap Cukai RokokNews5 bulan yang lalu,https://www.cnbcindonesia.com/news/20250930200815-8-671685/video-purbaya-angkat-bicara-soal-protes-terhadap-cukai-rokok,Neutral
22-02-2021,Bisnis.com,"Benzema Masuk Daftar Cedera Madrid, Hanya 11 Pemain Senior ke Italia",https://bola.bisnis.com/read/20210222/396/1359579/benzema-masuk-daftar-cedera-madrid-hanya-11-pemain-senior-ke-italia,Neutral
27-03-2021,Bisnis.com,"Pra-Piala Dunia 2022, Skotlandia Janjikan Kesombongan di Israel27 Mar 2021 | 20:16 WIB",https://bola.bisnis.com/read/20210327/396/1373439/pra-piala-dunia-2022-skotlandia-janjikan-kesombongan-di-israel,Neutral
16-04-2025,Bisnis.com,Begini Status Helmy Yahya di PSI Usai Jadi Komisaris Independen BJB,https://bandung.bisnis.com/read/20250416/549/1869736/begini-status-helmy-yahya-di-psi-usai-jadi-komisaris-independen-bjb,Neutral
31-08-2021,CNBC Indonesia,"Tiba-tiba Ditemukan Pulau di Bumi Paling Utara, Nih WujudnyaTech4 tahun yang lalu",https://www.cnbcindonesia.com/tech/20210831201508-37-272706/tiba-tiba-ditemukan-pulau-di-bumi-paling-utara-nih-wujudnya,Neutral
22-08-2019,Bisnis.com,"Bea Balik Nama Mobil dan Motor Baru di DKI Jakarta Resmi Naik 2,5 Persen",https://jakarta.bisnis.com/read/20190822/77/1140032/bea-balik-nama-mobil-dan-motor-baru-di-dki-jakarta-resmi-naik-25-persen,Neutral
26-05-2020,Bisnis.com,"Iwan Fals Masih Bernyanyi di #DiRumahAja #BersamaMandiri, Ini Link-nya26 Mei 2020 | 22:20 WIB",https://lifestyle.bisnis.com/read/20200526/254/1245087/iwan-fals-masih-bernyanyi-di-dirumahaja-bersamamandiri-ini-link-nya,Neutral
30-06-2021,Bisnis.com,"Lowongan CPNS, Mahkamah Agung Buka Empat Jabatan30 Jun 2021 | 21:53 WIB",https://kabar24.bisnis.com/read/20210630/15/1412168/lowongan-cpns-mahkamah-agung-buka-empat-jabatan,Neutral
13-08-2023,Bisnis.com,BEI Tebar Kisi-Kisi Aturan ARA & ARB Transaksi Waran,https://market.bisnis.com/read/20230813/7/1684417/bei-tebar-kisi-kisi-aturan-ara-arb-transaksi-waran,Neutral
16-04-2022,Bisnis.com,"Elkan Baggott Ukir Sejarah di Liga Inggris, Ipswich Town Kalah Tipis",https://bola.bisnis.com/read/20220416/393/1523496/elkan-baggott-ukir-sejarah-di-liga-inggris-ipswich-town-kalah-tipis,Neutral
01-08-2022,Bisnis.com,Kasus Duta Palma Bolongi Kantong Negara Hingga Rp78 Triliun01 Agt 2022 | 21:41 WIB,https://premium.bisnis.com/read/20220801/658/1858163/kasus-duta-palma-bolongi-kantong-negara-hingga-rp78-triliun,Neutral
02-12-2020,Bisnis.com,Ini Alasan Jokowi Tunjuk Syahrul Yasin Limpo Gantikan Luhut Jadi Plt Menteri KKP,https://kabar24.bisnis.com/read/20201202/15/1325672/ini-alasan-jokowi-tunjuk-syahrul-yasin-limpo-gantikan-luhut-jadi-plt-menteri-kkp,Neutral
23-07-2023,Bisnis.com,Survei Indikator: Rakyat Ingin Presiden Baru Wujudkan Visi Jokowi,https://kabar24.bisnis.com/read/20230723/15/1677304/survei-indikator-rakyat-ingin-presiden-baru-wujudkan-visi-jokowi,Neutral
04-01-2020,Bisnis.com,"SMK N 2 Pengasih Diterjang Angin Kencang, Begini Kondisinya04 Jan 2020 | 21:00 WIB",https://semarang.bisnis.com/read/20200104/535/1186926/smk-n-2-pengasih-diterjang-angin-kencang-begini-kondisinya,Neutral
18-10-2023,Bisnis.com,"10 Parfum Termahal di Dunia, Paling Mahal Rp18,7 Miliar, Tertarik Beli?",https://lifestyle.bisnis.com/read/20231018/104/1705622/10-parfum-termahal-di-dunia-paling-mahal-rp187-miliar-tertarik-beli,Neutral
20-12-2018,Bisnis.com,Daihatsu Optimistis Pertahankan 17% Pangsa Pasar20 Des 2018 | 22:00 WIB,https://otomotif.bisnis.com/read/20181220/275/872029/daihatsu-optimistis-pertahankan-17-pangsa-pasar,Neutral
11-11-2020,Bisnis.com,"Kepulangan Rizieq Shihab, Pengamat :Tak Tepat Disebut Rekonsiliasi11 Nov 2020 | 23:17 WIB",https://kabar24.bisnis.com/read/20201111/15/1316621/kepulangan-rizieq-shihab-pengamat-tak-tepat-disebut-rekonsiliasi,Neutral
27-03-2020,Bisnis.com,"Sebelum Corona Datang, Konsumsi AS Tumbuh Tipis",https://kabar24.bisnis.com/read/20200327/19/1218946/sebelum-corona-datang-konsumsi-as-tumbuh-tipis,Negative
07-04-2022,Bisnis.com,"Ditutup Besok, Ini Syarat, Cara Daftar dan Jadwal Lomba Rancang Kawasan IKN Nusantara",https://ekonomi.bisnis.com/read/20220407/9/1520518/ditutup-besok-ini-syarat-cara-daftar-dan-jadwal-lomba-rancang-kawasan-ikn-nusantara,Neutral
22-04-2023,Bisnis.com,Prabowo Senang PDIP Usung Ganjar Capres: Rakyat Memang Harus Punya Pilihan!22 Apr 2023 | 18:26 WIB,https://kabar24.bisnis.com/read/20230422/15/1649515/prabowo-senang-pdip-usung-ganjar-capres-rakyat-memang-harus-punya-pilihan,Neutral
18-03-2023,CNBC Indonesia,Begini Janji Sri Mulyani di Hadapan Influencer & Pegiat SeniLifestyle2 tahun yang lalu,https://www.cnbcindonesia.com/lifestyle/20230318221040-33-422892/begini-janji-sri-mulyani-di-hadapan-influencer-pegiat-seni,Neutral
03-06-2018,Bisnis.com,Profesi Jaksa Rentan Aksi Balas Dendam Tersangka03 Jun 2018 | 21:40 WIB,https://kabar24.bisnis.com/read/20180603/16/802348/profesi-jaksa-rentan-aksi-balas-dendam-tersangka,Neutral
21-05-2025,Bisnis.com,Potential Stock Sectors to Watch as Bullish Signals Brighten the IHSG21 Mei 2025 | 21:57 WIB,https://premium.bisnis.com/read/20250521/664/1878971/potential-stock-sectors-to-watch-as-bullish-signals-brighten-the-ihsg,Positive
24-12-2018,Bisnis.com,Uskup Agung Sampaikan Pesan Persaudaraan dan Persatuan Saat Natal,https://kabar24.bisnis.com/read/20181224/15/872592/uskup-agung-sampaikan-pesan-persaudaraan-dan-persatuan-saat-natal,Neutral
03-03-2024,Bisnis.com,BEI Ungkap Dua Calon Emiten dengan Aset Jumbo Bersiap IPO03 Mar 2024 | 20:22 WIB,https://market.bisnis.com/read/20240303/7/1746018/bei-ungkap-dua-calon-emiten-dengan-aset-jumbo-bersiap-ipo,Positive
26-12-2025,Bisnis.com,"Ladang Migas RI Mayoritas Tua, Target Lifting Minyak 2026 Diprediksi Sulit Dicapai26 Des 2025 | 21:15 WIB",https://ekonomi.bisnis.com/read/20251226/44/1939784/ladang-migas-ri-mayoritas-tua-target-lifting-minyak-2026-diprediksi-sulit-dicapai,Neutral
17-11-2023,Bisnis.com,"Anies Baswedan Ditolak Isi Kuliah Umum di UGM, Intervensi Rektorat?",https://kabar24.bisnis.com/read/20231117/15/1715538/anies-baswedan-ditolak-isi-kuliah-umum-di-ugm-intervensi-rektorat,Neutral
06-09-2021,Bisnis.com,"4 Perusahaan Ini Tak Masuk Daftar Unikorn Versi CB Insight, Ini Sebabnya",https://teknologi.bisnis.com/read/20210906/266/1438849/4-perusahaan-ini-tak-masuk-daftar-unikorn-versi-cb-insight-ini-sebabnya,Neutral
11-01-2022,Bisnis.com,Kucuran Modal WIKA ke Bisnis Properti11 Jan 2022 | 22:00 WIB,https://premium.bisnis.com/read/20220111/656/1857188/kucuran-modal-wika-ke-bisnis-properti,Positive
23-10-2020,Bisnis.com,"Asuransi Tripa Bayar Klaim Rp6,2 Miliar di Temanggung23 Okt 2020 | 20:50 WIB",https://finansial.bisnis.com/read/20201023/215/1309216/asuransi-tripa-bayar-klaim-rp62-miliar-di-temanggung,Neutral
14-09-2023,Bisnis.com,Serba Serbi Pameran Kerajinan Nusantara KriyaNusa 202314 Sep 2023 | 20:02 WIB,https://entrepreneur.bisnis.com/read/20230914/263/1695091/serba-serbi-pameran-kerajinan-nusantara-kriyanusa-2023,Neutral
09-07-2021,Bisnis.com,Perbankan Bersiap Restrukturisasi Kredit Developer09 Jul 2021 | 22:11 WIB,https://ekonomi.bisnis.com/read/20210709/47/1416024/perbankan-bersiap-restrukturisasi-kredit-developer,Neutral
09-10-2025,Bisnis.com,"Banten Surplus Pangan di 2025, Siap Wujudkan Swasembada09 Okt 2025 | 21:35 WIB",https://banten.bisnis.com/read/20251009/422/1919063/banten-surplus-pangan-di-2025-siap-wujudkan-swasembada,Positive
26-01-2019,Bisnis.com,"Klasemen Serie A, Juventus Memimpin Telak 9 Angka26 Jan 2019 | 18:06 WIB",https://bola.bisnis.com/read/20190126/395/882753/klasemen-serie-a-juventus-memimpin-telak-9-angka,Neutral
27-06-2022,Bisnis.com,Disbun Paser Siapkan Strategi Jangka Pendek Atasi Jatuhnya Harga TBS Petani Swadaya,https://kalimantan.bisnis.com/read/20220627/408/1548633/disbun-paser-siapkan-strategi-jangka-pendek-atasi-jatuhnya-harga-tbs-petani-swadaya,Neutral
07-11-2018,Bisnis.com,"Hasil World Junior Championships 2018: Lawan Inggris, Rehan/Fadia Optimis",https://sport.bisnis.com/read/20181107/59/857678/hasil-world-junior-championships-2018-lawan-inggris-rehanfadia-optimis,Neutral
27-04-2019,Bisnis.com,"Prabowo-Sandi Unggul di 7 TPS PSU Jakarta, Jokowi-Ma'ruf Unggul di 4 TPS27 Apr 2019 | 21:49 WIB",https://kabar24.bisnis.com/read/20190427/15/916353/prabowo-sandi-unggul-di-7-tps-psu-jakarta-jokowi-maruf-unggul-di-4-tps,Neutral
06-08-2023,Bisnis.com,Menlu: Kontingen Indonesia di Jambore Pramuka Sedunia Baik-baik Saja,https://kabar24.bisnis.com/read/20230806/19/1682051/menlu-kontingen-indonesia-di-jambore-pramuka-sedunia-baik-baik-saja,Neutral
25-03-2021,Bisnis.com,"Bansos Tunai Sudah Cair Tiga Tahap, Cek dtks.kemensos.go.id25 Mar 2021 | 22:25 WIB",https://ekonomi.bisnis.com/read/20210325/9/1372733/bansos-tunai-sudah-cair-tiga-tahap-cek-dtkskemensosgoid,Neutral
15-01-2021,Bisnis.com,PPATK Buka-Bukaan Soal Modus Kejahatan Pelaku Korupsi15 Jan 2021 | 23:05 WIB,https://kabar24.bisnis.com/read/20210115/16/1343668/ppatk-buka-bukaan-soal-modus-kejahatan-pelaku-korupsi,Neutral
12-03-2023,Bisnis.com,Taman Seribu Cahaya Resmi jadi Destinasi Wisata Baru di Kawasan Waduk Jatigede,https://bandung.bisnis.com/read/20230312/549/1636514/taman-seribu-cahaya-resmi-jadi-destinasi-wisata-baru-di-kawasan-waduk-jatigede,Neutral
09-02-2021,Bisnis.com,"20 Tanker Heru Hidayat Disita, Termasuk Kapal LNG Terbesar di RI09 Feb 2021 | 21:37 WIB",https://kabar24.bisnis.com/read/20210209/16/1354507/20-tanker-heru-hidayat-disita-termasuk-kapal-lng-terbesar-di-ri,Negative
09-05-2022,CNBC Indonesia,INTERNASIONALPM Sri Lanka Mengundurkan DiriNews3 tahun yang lalu,https://www.cnbcindonesia.com/news/20220509201557-4-337606/pm-sri-lanka-mengundurkan-diri,Neutral
09-04-2023,Bisnis.com,Catat! Segini Tarif Tol Jakarta-Yogyakarta saat Mudik Lebaran 2023,https://ekonomi.bisnis.com/read/20230409/45/1645042/catat-segini-tarif-tol-jakarta-yogyakarta-saat-mudik-lebaran-2023,Neutral
02-11-2025,Bisnis.com,"Kelebihan Warung Madura Atas Indomaret Cs, Core: Dekat Pelanggan hingga Buka 24 Jam",https://ekonomi.bisnis.com/read/20251102/12/1925382/kelebihan-warung-madura-atas-indomaret-cs-core-dekat-pelanggan-hingga-buka-24-jam,Neutral
11-06-2024,CNBC Indonesia,Sejarah Baru! Timnas Indonesia Makin Dekat Main di Piala DuniaResearch1 tahun yang lalu,https://www.cnbcindonesia.com/research/20240611213355-128-545813/sejarah-baru-timnas-indonesia-makin-dekat-main-di-piala-dunia,Neutral
15-05-2019,CNBC Indonesia,Pefindo: Tahun ini Sektor Properti Masih akan TertekanMarket6 tahun yang lalu,https://www.cnbcindonesia.com/market/20190515201135-17-72782/pefindo-tahun-ini-sektor-properti-masih-akan-tertekan,Neutral
31-05-2024,Bisnis.com,"26 Proyek Infrastruktur Kelistrikan di Sulawesi, PLN Klaim TKDN Capai 75%",https://sulawesi.bisnis.com/read/20240531/539/1770137/26-proyek-infrastruktur-kelistrikan-di-sulawesi-pln-klaim-tkdn-capai-75,Neutral
18-06-2019,Bisnis.com,Mensos : Sebaiknya Gunakan Istilah Keluarga Prasejahtera18 Jun 2019 | 22:34 WIB,https://kabar24.bisnis.com/read/20190618/15/935230/mensos-sebaiknya-gunakan-istilah-keluarga-prasejahtera,Neutral
15-05-2021,Bisnis.com,"Konflik Tereskalasi, Hubungan Negara Teluk dengan Israel Hadapi Tantangan",https://kabar24.bisnis.com/read/20210515/19/1394083/konflik-tereskalasi-hubungan-negara-teluk-dengan-israel-hadapi-tantangan,Neutral
29-09-2022,Bisnis.com,"Suku Bunga BI Naik, Bukalapak (BUKA) Tak Khawatir soal Pendanaan",https://market.bisnis.com/read/20220929/192/1582704/suku-bunga-bi-naik-bukalapak-buka-tak-khawatir-soal-pendanaan,Positive
19-02-2023,Bisnis.com,"Covid-19 Jakarta 19 Februari: Kasus Positif 59, Sembuh 96, Meninggal 119 Feb 2023 | 18:59 WIB",https://jakarta.bisnis.com/read/20230219/77/1629590/covid-19-jakarta-19-februari-kasus-positif-59-sembuh-96-meninggal-1,Negative
29-12-2024,CNBC Indonesia,"Berkat Tol Baru Ini, Bogor-Bandung Terasa SejengkalNews1 tahun yang lalu",https://www.cnbcindonesia.com/news/20241229152528-4-599341/berkat-tol-baru-ini-bogor-bandung-terasa-sejengkal,Neutral
29-04-2024,Bisnis.com,"RI Mau Tambah 10% Saham di Freeport, Bahlil: Harganya Sangat Murah",https://ekonomi.bisnis.com/read/20240429/44/1761549/ri-mau-tambah-10-saham-di-freeport-bahlil-harganya-sangat-murah,Neutral
08-04-2020,Bisnis.com,Glenn Fredly dan Trio Nusa Hitam Berencana Gelar Konser Virtual08 Apr 2020 | 21:45 WIB,https://lifestyle.bisnis.com/read/20200408/226/1224636/glenn-fredly-dan-trio-nusa-hitam-berencana-gelar-konser-virtual,Neutral
31-08-2023,Bisnis.com,Surya Paloh Bantah Tolak AHY Jadi Cawapres Anies,https://kabar24.bisnis.com/read/20230831/15/1690378/surya-paloh-bantah-tolak-ahy-jadi-cawapres-anies,Neutral
23-02-2018,CNBC Indonesia,"40% Surat Utang Dikuasai Asing, Haruskah Khawatir?Market8 tahun yang lalu",https://www.cnbcindonesia.com/market/20180223191512-17-5312/40-surat-utang-dikuasai-asing-haruskah-khawatir,Negative
16-05-2018,Bisnis.com,REKOMENDASI SAHAM: Ini Alasan BNI Securities Rekomendasikan Beli Saham Elnusa (ELSA),https://market.bisnis.com/read/20180516/191/796111/rekomendasi-saham-ini-alasan-bni-securities-rekomendasikan-beli-saham-elnusa-elsa,Positive
24-08-2021,Bisnis.com,Satgas Covid-19 Wajibkan Sektor Logistik Skrining Kesehatan Pakai Peduli Lindungi24 Agt 2021 | 22:04 WIB,https://ekonomi.bisnis.com/read/20210824/98/1433638/satgas-covid-19-wajibkan-sektor-logistik-skrining-kesehatan-pakai-peduli-lindungi,Neutral
18-12-2018,Bisnis.com,"Agar Foto Instagram Kece, Begini Pose Yang Benar18 Des 2018 | 21:28 WIB",https://lifestyle.bisnis.com/read/20181218/220/870869/agar-foto-instagram-kece-begini-pose-yang-benar,Neutral
15-07-2023,Bisnis.com,"Arus Kas Twitter Masih Negatif, Pendapatan Iklan Turun 50 Persen",https://market.bisnis.com/read/20230715/192/1675223/arus-kas-twitter-masih-negatif-pendapatan-iklan-turun-50-persen,Negative
12-01-2021,CNBC Indonesia,"Menlu China ke Danau Toba, Luhut: Itu Sahabat Saya!News5 tahun yang lalu",https://www.cnbcindonesia.com/news/20210112203906-4-215463/menlu-china-ke-danau-toba-luhut-itu-sahabat-saya,Neutral
10-08-2020,Bisnis.com,Pelindo I Siapkan Program untuk Dukung Pemulihan Ekonomi Nasional,https://ekonomi.bisnis.com/read/20200810/98/1277510/pelindo-i-siapkan-program-untuk-dukung-pemulihan-ekonomi-nasional,Positive
04-01-2021,CNBC Indonesia,"Pantang Mundur, Iran Lanjutkan Program Pengembangan UraniumNews5 tahun yang lalu",https://www.cnbcindonesia.com/news/20210104202652-4-213471/pantang-mundur-iran-lanjutkan-program-pengembangan-uranium,Neutral
04-07-2019,Bisnis.com,Bank Mandiri Berencana Beli Bank di Filipina dan Vietnam,https://finansial.bisnis.com/read/20190704/90/1120365/bank-mandiri-berencana-beli-bank-di-filipina-dan-vietnam,Positive
02-09-2022,CNBC Indonesia,Ini Crazy Rich Taiwan yang Nyumbang Besar Buat Lawan ChinaNews3 tahun yang lalu,https://www.cnbcindonesia.com/news/20220902161448-16-368882/ini-crazy-rich-taiwan-yang-nyumbang-besar-buat-lawan-china,Neutral
12-08-2020,CNBC Indonesia,"Kamala Harris, Gacoan Demokrat untuk Libas TrumpNews5 tahun yang lalu",https://www.cnbcindonesia.com/news/20200812210621-4-179421/kamala-harris-gacoan-demokrat-untuk-libas-trump,Neutral
03-05-2019,CNBC Indonesia,"Terkoreksi Dua Hari, Wall Street Akhirnya di Jalur HijauMarket6 tahun yang lalu",https://www.cnbcindonesia.com/market/20190503210400-17-70493/terkoreksi-dua-hari-wall-street-akhirnya-di-jalur-hijau,Positive
18-10-2021,Bisnis.com,Bulog: Cadangan Beras Jauh Lebih Rendah dari Keinginan Pemerintah18 Okt 2021 | 22:25 WIB,https://ekonomi.bisnis.com/read/20211018/12/1455786/bulog-cadangan-beras-jauh-lebih-rendah-dari-keinginan-pemerintah,Negative
22-07-2021,Bisnis.com,"Konami Luncurkan eFootball, Beri Pengalaman Simulasi Sepakbola Era Baru, Gratis!",https://teknologi.bisnis.com/read/20210722/564/1420816/konami-luncurkan-efootball-beri-pengalaman-simulasi-sepakbola-era-baru-gratis,Neutral
16-05-2022,CNBC Indonesia,"Cara Pegawai Startup 'Dibuntuti' Saat WFA, PNS Bakal Sama?Tech3 tahun yang lalu",https://www.cnbcindonesia.com/tech/20220516201503-37-339394/cara-pegawai-startup-dibuntuti-saat-wfa-pns-bakal-sama,Neutral
29-03-2025,Bisnis.com,"Berkah Lebaran, Omzet Pedagang di Terminal Pulogebang Melonjak 100%",https://ekonomi.bisnis.com/read/20250329/12/1865765/berkah-lebaran-omzet-pedagang-di-terminal-pulogebang-melonjak-100,Positive
27-12-2021,Bisnis.com,"Minim Sentimen, IHSG Besok Diprediksi Tetap Menguat",https://market.bisnis.com/read/20211227/7/1482341/minim-sentimen-ihsg-besok-diprediksi-tetap-menguat,Positive
27-05-2023,Bisnis.com,Lengkap! Susunan Tim Percepatan Reformasi Hukum Mahfud MD: Najwa Shihab hingga Faisal Basri27 Mei 2023 | 20:57 WIB,https://kabar24.bisnis.com/read/20230527/16/1659929/lengkap-susunan-tim-percepatan-reformasi-hukum-mahfud-md-najwa-shihab-hingga-faisal-basri,Neutral
09-02-2025,CNBC Indonesia,Cuma 4 Kelompok Ini yang Tidak Wajib Lapor Pajak di RINews1 tahun yang lalu,https://www.cnbcindonesia.com/news/20250209173057-4-609229/cuma-4-kelompok-ini-yang-tidak-wajib-lapor-pajak-di-ri,Neutral
10-11-2024,Bisnis.com,Bisikan Erick Thohir & Petuah Kardus Bos Garuda Indonesia (GIAA),https://market.bisnis.com/read/20241110/7/1814718/bisikan-erick-thohir-petuah-kardus-bos-garuda-indonesia-giaa,Positive
02-06-2024,Bisnis.com,"Gandeng Desainer Papan Atas, Pusri Siapkan UMKM Wastra Ikuti JFW 2025",https://sumatra.bisnis.com/read/20240602/533/1770520/gandeng-desainer-papan-atas-pusri-siapkan-umkm-wastra-ikuti-jfw-2025,Neutral
20-07-2020,Bisnis.com,BRG Revitalisasi Ekonomi Warga di 5 Kabupaten Sumsel,https://sumatra.bisnis.com/read/20200720/533/1268460/brg-revitalisasi-ekonomi-warga-di-5-kabupaten-sumsel,Neutral
30-07-2023,Bisnis.com,Respons Prabowo Usai Cak Imin Masuk 5 Besar Cawapres Ganjar,https://kabar24.bisnis.com/read/20230730/15/1679628/respons-prabowo-usai-cak-imin-masuk-5-besar-cawapres-ganjar,Neutral
06-07-2018,Bisnis.com,Pelonggaran LTV Tak Serta Merta Semarakkan Penjualan Rumah di Semarang06 Jul 2018 | 20:47 WIB,https://semarang.bisnis.com/read/20180706/536/813829/pelonggaran-ltv-tak-serta-merta-semarakkan-penjualan-rumah-di-semarang,Neutral
20-01-2022,Bisnis.com,OJK: Masyarakat Harus Paham Sebelum Beli Produk Asuransi,https://finansial.bisnis.com/read/20220120/215/1491607/ojk-masyarakat-harus-paham-sebelum-beli-produk-asuransi,Neutral
